centroid_lat,centroid_lon,height_m,material_type,attenuation_db,footprint_area_m2
34.017461989293864,71.54077510485986,,concrete,20,1157.5491787136505
34.017535385752126,71.54098708205093,,concrete,20,1246.3546340261146
34.00085727956041,71.49145353681953,,wood,6,356.3946304562007
34.000582712467086,71.49083290617219,,wood,6,160.76999636941034
33.9998966155828,71.49195210844482,,wood,6,104.17819203114891
33.99990373351466,71.49170219381226,,wood,6,94.07018389821125
33.999896674068815,71.49155322195577,,wood,6,130.71264515077348
33.9998986354507,71.4918720867057,,wood,6,34.59766153906507
34.00015802851267,71.49142016122543,,wood,6,130.09564105498788
34.00024205294232,71.49135381959073,,wood,6,67.0095988392705
34.00023734340512,71.49181406438389,,wood,6,116.13835785862474
34.00019127500306,71.49191495763195,,wood,6,34.32369792399594
34.00019964101787,71.4916561761876,,wood,6,40.523806236079004
34.00014313640266,71.49182483834133,,wood,6,61.472262888747025
34.00021391340662,71.49204596952825,,wood,6,141.08494267854985
34.00028151488118,71.49218537465376,,wood,6,28.28672882824547
34.00019979032849,71.492183830226,,wood,6,79.63281483773208
34.00011591724815,71.49218294525987,,wood,6,96.65384183810116
34.0000364193611,71.49205867401167,,wood,6,91.7336447887663
34.000360201734246,71.49219996687353,,wood,6,49.42149113385189
33.99919767256477,71.49261645745732,,wood,6,89.59803732856608
33.99929218194263,71.49266580961933,,wood,6,131.10628641798533
33.99930998632699,71.49256733883912,,wood,6,32.001447967751275
34.017956120422,71.54234199546475,,glass,12,11133.044689024602
34.01878583583285,71.54144268880633,,glass,12,13250.720898359832
34.01802119299968,71.54066401387705,,wood,6,521.6472266132268
34.017814306975005,71.54008987054405,,wood,6,251.32983392717094
34.01805477375448,71.5401140323297,,wood,6,258.7879367040587
34.01827205111868,71.53999304653327,,wood,6,233.26059294973044
34.018335421431054,71.54014713082442,,wood,6,199.90286422570085
34.018399057614346,71.54030818349055,,wood,6,175.50982874522202
34.01865951079123,71.54046545930674,,glass,12,298.7257773596046
34.0183574168607,71.53976993317863,,wood,6,270.9125894508675
34.01725846150579,71.5381447996582,,concrete,20,5954.101050644194
34.017374792530156,71.5374557868596,,glass,12,2682.2893482059926
34.02036076164569,71.5391994765593,,concrete,20,621.5679108557152
34.01996998864194,71.53901613050762,,concrete,20,437.2431031466827
34.02068760868663,71.54048173144658,,glass,12,1971.3396693530437
34.020979000000004,71.54087558380455,,glass,12,1157.8800993766679
34.01654530956672,71.53756388581765,,wood,6,1985.0968248577715
34.016353409374844,71.53690940004823,,wood,6,1097.5225210993458
34.01642432243357,71.53788942864996,,wood,6,564.737386438317
34.01630689640719,71.53812892794488,,wood,6,442.2752305245081
34.01617445583381,71.53834562160121,,wood,6,404.47861053322185
34.01902802443392,71.53886646605245,,glass,12,180.25011537556276
34.01922235352339,71.5386970408573,,glass,12,897.5908241914201
34.01921880684619,71.53797607482475,,glass,12,1780.9120851572022
33.96402689746055,71.4407879435407,,wood,6,658.4481048375438
33.963999160602846,71.44110913183673,,wood,6,409.7687792018708
34.01979079053595,71.53924100109818,,wood,6,568.2973865894259
34.020463354237705,71.5387118678303,,concrete,20,401.7035558135416
34.02065262134571,71.53865729209733,,concrete,20,240.27659213279696
34.020831047896564,71.53921302785123,,glass,12,1917.568662454333
34.02136724322821,71.5388040630588,,concrete,20,3502.0219005621507
34.02226445556872,71.5398389608052,,glass,12,3766.238149976504
34.02249731354057,71.54037442804257,,glass,12,2062.0917479716195
34.02176941067345,71.54068117368278,,wood,6,835.3233853056927
34.021908710724325,71.5404342788425,,wood,6,508.04830615238245
34.02227109942624,71.54179328083721,,concrete,20,1818.3695161968694
34.02246095287267,71.54212498852935,,concrete,20,521.7218533241239
34.02267917797456,71.54184716967342,,concrete,20,749.2156989395698
34.02279109682029,71.5424495522358,,concrete,20,838.5805104759046
34.02301218085795,71.54221208564823,,concrete,20,757.9697902026865
34.023208603473016,71.54201396694516,,concrete,20,884.4985761697166
34.022825942863896,71.54158381999221,,concrete,20,875.555837113397
34.02299895180513,71.54141246950317,,concrete,20,478.83723074770427
34.022786664402396,71.54122768902673,,concrete,20,253.1669662325388
34.01858551461093,71.5373064000276,,wood,6,275.0961690155108
33.99996643578644,71.49310168762587,,wood,6,142.11282905002065
33.99999219589596,71.49338705643171,,wood,6,125.0703380491235
33.99999929995194,71.49285673290942,,wood,6,146.61547336889655
34.000039413968885,71.49297313263459,,wood,6,105.94806179139499
33.99976940130452,71.49331975074553,,wood,6,94.16707625155604
33.999591188569894,71.49328799956385,,wood,6,113.19137198971579
33.999677246053494,71.49309932888488,,wood,6,227.74294920120317
33.999702695916206,71.4937067840792,,wood,6,62.1260133387627
33.99970041437431,71.49347301955659,,wood,6,148.61208195218086
33.99943952049122,71.49346175124899,,wood,6,90.89941668539939
33.99962614927967,71.49386293024936,,wood,6,108.70435918437433
33.99940725626427,71.49410974441263,,wood,6,57.54548907313951
33.99999171186721,71.49323577049493,,wood,6,82.27061676826048
33.99994086173124,71.49353815215635,,wood,6,174.02650132651002
33.99984430024569,71.49251205033372,,wood,6,61.03939993407822
33.9994437267863,71.49263679258858,,wood,6,103.37653370572905
33.999356314631136,71.49290207644903,,wood,6,103.27056358621405
33.99945193807109,71.49306181065681,,wood,6,128.41113773707937
33.99934559004961,71.49300657974456,,wood,6,99.06230350225596
33.99945719434276,71.49288137659093,,wood,6,110.88309761256656
33.99955874045836,71.4927697118246,,wood,6,82.76470742312692
33.99979726695492,71.49258969784049,,wood,6,36.024962103547196
34.00002713234814,71.49383493878058,,wood,6,150.5438704550661
33.99996845286241,71.49406862012637,,wood,6,39.471306837686015
34.0000350786229,71.49406300011664,,wood,6,29.536521777244076
34.000057122715106,71.49398417868855,,wood,6,36.925662330414724
34.00049515911965,71.49475690557928,,wood,6,52.86168346613956
34.00054439256956,71.49462174885099,,wood,6,38.03825485337482
34.000544762311016,71.49454287377804,,wood,6,26.24816968794547
34.00044102973262,71.49452900416571,,wood,6,59.58517410200386
34.008113018610814,71.51680314909518,,concrete,20,585.0294781212801
34.01899363700791,71.5369665958927,,wood,6,241.1225904690744
34.019085973825845,71.5363326873068,,wood,6,152.44122238323953
34.01928291298107,71.53690484669882,,wood,6,235.08524793711604
34.018898303510205,71.53778667524135,,glass,12,475.5943959216933
34.018980331783354,71.5376396918637,,glass,12,422.88789766972275
34.018554252392995,71.5381931750418,,glass,12,520.035639735315
34.018720498028564,71.53849167962115,,glass,12,900.1773219203085
34.01978118868136,71.53616811061545,,wood,6,157.75263051350495
34.01991604213173,71.5370453258022,,wood,6,374.7145324573589
34.02027749512581,71.53754128313365,,glass,12,435.95161868288
34.0206187208854,71.53797129500691,,glass,12,413.1598160113405
34.02072906997704,71.53751411386563,,concrete,20,599.1201938960105
34.021211035651405,71.53768925537359,,glass,12,435.5725352842254
34.02069182115406,71.537124893829,,wood,6,466.6070284191792
34.02104204179967,71.5367831498508,,wood,6,394.4012325789748
34.02170021616696,71.53742951068021,,wood,6,154.88591631578055
34.02175387130589,71.5370912952034,,wood,6,141.33224941655482
34.02144208583972,71.53728884525148,,wood,6,112.46488038215568
34.021405646325725,71.53692633530221,,wood,6,271.11346077175574
34.021264558420974,71.5364953986965,,wood,6,141.52461294234135
34.021583921297676,71.53668059308275,,concrete,20,496.5488942362831
34.02162086563811,71.53697416627865,,concrete,20,451.03341535736376
34.022389260687135,71.53753446123099,,glass,12,510.5909274564369
34.0226140719309,71.5375112936278,,concrete,20,453.1371123050935
34.02277589759497,71.53841166773675,,concrete,20,1415.1280849900743
34.02280305926344,71.53878618593247,,wood,6,249.60977841542632
34.02286062734577,71.53771659078323,,glass,12,396.54309801728067
34.02272526044018,71.53736535379569,,glass,12,526.1800831908016
34.02297978045663,71.53723801244702,,glass,12,563.7323138126541
34.023164230953036,71.53774907409402,,glass,12,443.9977432473513
34.022530325356264,71.53788050103044,,wood,6,76.07382843449331
34.02273276807625,71.53795770466074,,concrete,20,318.3183555494606
34.02228622346773,71.5367980756227,,concrete,20,3071.1799007753134
34.02223613909185,71.53613890074138,,wood,6,167.5516594469156
34.02212004980976,71.53619227377541,,glass,12,463.4898271967079
34.02230889607366,71.53634127865128,,wood,6,60.003791541210944
34.02310547358733,71.53629983465443,,glass,12,858.2256402506166
34.02338607159499,71.53595458569004,,glass,12,398.71987925949134
34.02326802836837,71.53609572515555,,concrete,20,261.8890422719817
34.02347605265299,71.53627801855131,,glass,12,793.8025760504754
33.996976347290186,71.49899255736956,,concrete,20,757.9175475987804
34.00159877676182,71.49147605766863,,wood,6,91.21842371071305
34.001541148493835,71.4916048418967,,wood,6,36.29522543452217
34.00141156430914,71.49147020541653,,wood,6,44.73958785702652
34.00141168175649,71.49155875306208,,wood,6,38.373367744801534
34.0014174568025,71.49178295661227,,wood,6,98.50642662936633
34.0013078989339,71.49168457171288,,wood,6,31.447294699037382
34.00086833851774,71.4908513181882,,wood,6,206.6102406023628
34.000746885381524,71.49085945386945,,wood,6,169.63358596862207
34.00104132097588,71.49085957307256,,wood,6,153.95743042837196
34.00077636953859,71.49198203403975,,wood,6,99.59974537328978
34.000950277018276,71.4920739155979,,wood,6,111.13780189424189
34.000570275828224,71.49285907990942,,wood,6,71.82568961196074
34.00047235654806,71.49294304797613,,wood,6,33.05628638143358
34.00048941486794,71.49263804246601,,wood,6,60.25216001019839
34.00053308672799,71.4931538716885,,wood,6,119.51909890365306
34.00030288380422,71.49294547119779,,wood,6,220.91843056356052
34.00027147578425,71.49308518614542,,wood,6,105.28382125048037
34.000337543053135,71.493206103214,,wood,6,35.55375573533555
34.000177294011564,71.49269824391267,,wood,6,45.89499461956874
34.000162959516125,71.49259594203684,,wood,6,56.38844504502157
34.00142217166895,71.49228950876278,,wood,6,107.53784107944801
34.00142206260357,71.49212638778222,,wood,6,127.68897325419297
34.00118151890536,71.49160429301389,,wood,6,116.97736549910044
34.00141504212956,71.49139756952125,,wood,6,26.98610464716464
34.00181414107194,71.49212849140518,,wood,6,91.53491623684337
34.00179718117318,71.4922291415455,,wood,6,70.43905957944226
34.001590921116225,71.49249779732085,,wood,6,51.40928440378058
34.00155286482174,71.49258727098845,,wood,6,53.16531014167464
34.00169541438592,71.49263990879525,,wood,6,182.48742552813079
34.00178239262911,71.49233214264707,,wood,6,147.73113974794174
34.0017015200546,71.4924527408683,,wood,6,101.98443755341916
34.0016809885608,71.49234614973074,,wood,6,48.394615902811736
34.05087750247633,71.46017860482107,,wood,6,197.82919349423543
34.05071536221938,71.46021479385229,,wood,6,274.76462313882126
34.050369893743124,71.45996988001207,,wood,6,333.4632656707223
34.05053922979989,71.4603105324307,,wood,6,274.00922113948434
34.050571104474386,71.46071365039482,,wood,6,179.5469634815735
34.05075827295348,71.4597666348465,,wood,6,659.7799525171131
34.05080871561826,71.45944322930075,,wood,6,184.0938474714868
34.05071733915908,71.45919806743025,,wood,6,201.38091588383222
34.05066002072068,71.4595197185393,,wood,6,122.68545408834967
34.05029347207227,71.4597071818964,,wood,6,202.92488058078823
34.049937568397986,71.45972863398981,,wood,6,591.3523363045651
34.04985358562886,71.45937525412465,,wood,6,829.6451590177395
34.04975304323828,71.4597491711653,,wood,6,305.14365397695826
34.04948216159056,71.45981103855905,,wood,6,538.5208299958784
34.04950379353148,71.45927877371795,,wood,6,266.6752927649937
34.04868985847017,71.46090077648641,,wood,6,401.3114362455157
34.04887347200626,71.46108224931531,,wood,6,466.3123689601487
34.04884232604907,71.46072782824271,,wood,6,410.4410117041451
34.04895641132963,71.46055521769512,,wood,6,447.57514972678655
34.0490524162038,71.46035089978355,,wood,6,233.86312531613208
34.04913517384284,71.46411665857067,,glass,12,1659.2520315129045
34.04986914151683,71.46544814395459,,glass,12,1807.415946823252
34.0495435,71.46420866856488,,glass,12,598.9600556467358
34.04991027050912,71.4645955254031,,glass,12,240.65625092757466
34.05021029026594,71.46494927106541,,glass,12,236.54083546448692
34.02397808576691,71.53572085951106,,glass,12,3400.958107899535
34.02335537281614,71.53691280303025,,wood,6,399.51510929453013
34.02350723026658,71.537116021329,,wood,6,396.07732143579716
34.02361706788386,71.53668363137376,,wood,6,192.72900751033592
34.02373767506018,71.53752197327941,,wood,6,273.68911475553347
34.023837606191115,71.53735168044315,,glass,12,247.75180873284862
34.02383083779991,71.53780131805048,,glass,12,506.4074941499702
34.02369097860989,71.53513203467392,,glass,12,831.2484463057235
34.0494147522205,71.46306208292884,,wood,6,193.560846151163
34.0495382349661,71.46298048793913,,wood,6,129.21971391632644
34.04946959561309,71.46278222633696,,wood,6,286.5355136354638
34.04969660876964,71.46243042481939,,wood,6,750.3820892802894
34.04984539637254,71.46222016508815,,wood,6,211.45088690531816
34.049958959471304,71.4619893566624,,wood,6,361.95808009703745
34.050164200000005,71.4622361537161,,wood,6,433.9746129876615
34.05012557014489,71.46174830087365,,wood,6,315.0975728834744
34.050478603410646,71.46187304201615,,wood,6,528.5617482902064
34.050267781267266,71.46154156878258,,wood,6,366.3763683650072
34.04865957258262,71.46796717817128,,glass,12,378.66750858139994
34.04880529371229,71.46785483403183,,glass,12,290.668212035249
34.048948207989106,71.46771632237865,,glass,12,388.7544058688834
34.048648442307574,71.46762794908929,,glass,12,401.0843056396458
34.04827040788692,71.467954114147,,glass,12,470.6989756102655
34.048271390088125,71.46526402027706,,wood,6,113.11623757814667
34.04824677834503,71.4654006844792,,wood,6,102.70215056640433
34.04821235382829,71.46554269153859,,wood,6,276.1683567010215
34.048159083689185,71.46569818350325,,wood,6,206.54867231716133
34.04837491911463,71.46562459025625,,wood,6,328.63666978563106
34.04820095826433,71.4658472600035,,wood,6,142.4532752453493
34.04806484365504,71.46589405734645,,wood,6,239.57591268721154
34.04778089041419,71.46667531608617,,wood,6,160.4070821937447
34.04797626869199,71.4662803990574,,wood,6,162.01141374156327
34.04805763511415,71.46646660083552,,wood,6,245.96290600346762
34.04773690546995,71.4671179560902,,glass,12,710.259978229561
34.04723857719394,71.46657632037167,,glass,12,413.6369290302927
34.04749388629278,71.46664114980759,,glass,12,481.63435213725097
34.04726224176813,71.46742442463743,,glass,12,607.0148791643162
34.047326363743714,71.46628143159813,,glass,12,247.66847640322857
34.048297684488915,71.46470799095616,,wood,6,402.24418909127525
34.048387821052955,71.46453097204244,,wood,6,294.0124323084784
34.048117360005826,71.46454580486605,,wood,6,387.49028861680983
34.04847567924334,71.46430181837452,,wood,6,559.0836772838477
34.04860522616996,71.46412457718614,,wood,6,433.22357341420036
34.04835281330852,71.46351949150298,,wood,6,693.4935123397227
34.04848846288318,71.4633052388569,,wood,6,369.37526570884586
34.04879992026832,71.46337622691985,,wood,6,578.2356691760365
34.04858065265493,71.4631325765003,,wood,6,442.36711538913266
34.04863818397665,71.46382499367125,,wood,6,237.92225673543953
34.04721443613131,71.46192003922043,,wood,6,266.56906400421263
34.04733375072869,71.46185507937973,,wood,6,240.43350457595437
34.04747741523929,71.46204579996332,,wood,6,509.2439288660363
34.04789061799965,71.46205141417057,,wood,6,360.76253177611943
34.047688030350685,71.46189183511662,,wood,6,307.99059064475114
34.04747884129729,71.4618138310517,,wood,6,339.0784226364775
34.047630279159335,71.46171055058518,,wood,6,277.147934656117
34.04776612400145,71.46159871596487,,wood,6,136.65751727656786
34.04795074339394,71.46169868183296,,wood,6,447.42369358012314
34.04785932496923,71.46150376742996,,wood,6,235.54297019662312
34.04803941070477,71.46143791775185,,wood,6,343.1781881475221
34.048109687331625,71.46163901267248,,wood,6,186.9078142423105
34.04805431084683,71.46194517708135,,wood,6,515.9236508546487
34.048198410966,71.46184071813371,,wood,6,260.20612766892174
34.04830034685497,71.4617487296248,,wood,6,260.11297725117265
34.04828222767488,71.46149161871492,,wood,6,179.03970838842054
34.048481622889135,71.46162226780474,,wood,6,388.67812163452953
34.048604468202335,71.46148887466329,,wood,6,123.94072143887824
34.048588415542966,71.46119354411692,,wood,6,496.07058456852644
34.048717329324575,71.46138602467803,,wood,6,172.61716946712266
34.04840111615456,71.4611403966374,,wood,6,159.57654415086148
34.00149883439135,71.49204903191877,,wood,6,110.99953535583938
34.001576382684156,71.49219410723764,,wood,6,54.529179873050246
34.001440355885165,71.4924394839516,,wood,6,90.75264783946321
34.00154431844063,71.49290034505141,,wood,6,47.30764273159745
34.00138067126552,71.49299350462135,,wood,6,81.26303392082242
34.00155955153349,71.49299963758524,,wood,6,121.86406473390811
34.001660906337186,71.49290384968741,,wood,6,24.274590786530002
34.0014686638791,71.49276752425592,,wood,6,41.87351507698752
34.00164095310905,71.49275567427846,,wood,6,67.54041169767336
34.001785781251684,71.49284500600834,,wood,6,241.4473865014134
34.001869573647646,71.49308613916708,,wood,6,50.812347904357786
34.001657877577216,71.49305746305367,,wood,6,45.683997954847605
34.00173761432322,71.49309281588279,,wood,6,48.61166848092881
34.00167535255677,71.49318921703193,,wood,6,84.52981072232518
34.00149440019477,71.493122261177,,wood,6,32.85418256037548
34.020573861266776,71.56543433491125,,wood,6,63.01479561901681
34.02065075670648,71.56537828212007,,glass,12,209.35777475287222
34.02063934443082,71.56521154049781,,glass,12,183.49890769884675
34.020796021325594,71.56497471331829,,concrete,20,71.60529933710647
34.020716176657466,71.5650868531711,,concrete,20,165.74826209258433
34.02128122773229,71.56477223320884,,glass,12,1261.0856867298148
34.02144983095981,71.56466047531141,,wood,6,115.87527399786222
34.02202568556713,71.56384144544494,,glass,12,24.248641408280704
34.02207917208579,71.56396309367449,,wood,6,63.96677606572948
34.02243147852276,71.56329215219624,,wood,6,321.22633180796333
34.02252661467122,71.56294022819213,,concrete,20,45.236681708665486
34.02255977416056,71.56281359259644,,wood,6,78.13384175431361
34.022388088606974,71.56265069343766,,wood,6,210.8282500531467
34.02256440246795,71.56271186093323,,concrete,20,51.462842975821815
34.02234270931857,71.5628678216227,,wood,6,162.084647100477
34.02252968255252,71.56261337370941,,wood,6,95.15467206774562
34.02245022905834,71.5629821092528,,wood,6,56.1371033622643
34.02250792264644,71.56207442426901,,glass,12,846.9972393854775
34.02316398224836,71.56228137470315,,glass,12,10299.01082841332
34.02249811192825,71.55931682590393,,wood,6,1244.7774687119022
34.02254424865763,71.56000912637575,,concrete,20,934.2714776084241
34.02198637207445,71.55730395584402,,wood,6,243.08443704416058
34.02199015048657,71.55705550274791,,wood,6,211.5916978552573
34.02192992139146,71.55777244588755,,wood,6,379.17769739948653
34.02193811087079,71.55752453173132,,wood,6,273.00024216369707
34.02183719479526,71.55813250306379,,wood,6,235.14709525611477
34.02175113195236,71.55751691211226,,wood,6,245.97291481779894
34.0217796480729,71.55704431868696,,wood,6,446.4379443574117
34.02180597578511,71.55662693223535,,wood,6,726.0276724496288
34.02184154868825,71.55538070733863,,concrete,20,480.2525702248679
34.02190607251347,71.55577904276801,,wood,6,611.5692560551953
34.021673793344334,71.55556507740387,,wood,6,679.6654961499808
34.02154533467522,71.55470477818422,,wood,6,291.13964108506224
34.02158776046175,71.55521673017046,,glass,12,807.9249497800698
34.02143391943016,71.55540365429772,,wood,6,242.22228251901137
34.02239743055577,71.55553779522342,,wood,6,253.74335208438052
34.02234198451374,71.55536955846011,,glass,12,117.06796756006243
34.02256557683825,71.55547096355757,,wood,6,268.2614901469239
34.02251794734294,71.55527079103483,,wood,6,283.30373510012845
34.02241442586626,71.55482486625066,,wood,6,284.2527585777076
34.0223427088602,71.55460045124559,,wood,6,343.8724877383526
34.02229264353914,71.55435113568001,,glass,12,299.7471484435629
34.0221939511484,71.5540627389321,,glass,12,313.9592814795808
34.02204049443972,71.55430670154355,,wood,6,1091.0417063569744
34.02217508634594,71.55468255856238,,glass,12,404.49640615260506
34.022303349382895,71.55515301045885,,wood,6,335.47092993135647
34.022176352972195,71.55361033334438,,wood,6,371.7340633429497
34.02253454038395,71.55350966060439,,wood,6,475.819235974723
34.022348040497285,71.55357091729604,,wood,6,366.75717831704696
34.02282538272723,71.55318078790056,,wood,6,301.45525059002995
34.02298675648396,71.55337071521832,,wood,6,280.3955097438877
34.02310915123063,71.5533050304059,,wood,6,137.55985985276686
34.023038652880196,71.55312879466496,,wood,6,225.26844491359358
34.022762004006836,71.55280600963705,,wood,6,346.4226025969704
34.02297733247891,71.55273103619494,,wood,6,248.63280894616707
34.02292952526585,71.55252036903482,,wood,6,170.33902563304645
34.02298560230951,71.55293512073332,,wood,6,242.06397569743888
34.02380835253125,71.55183343415156,,glass,12,169.3581892848068
34.02376709700382,71.55140278323583,,wood,6,264.6552472575695
34.023761790731356,71.55164045092688,,wood,6,272.57653981361216
34.02377357672652,71.55110696382818,,wood,6,285.98723655150604
34.02394094129598,71.5512134201475,,wood,6,113.21558167552753
34.02383832758506,71.550700486643,,wood,6,128.54645282788792
34.0210770277802,71.55303987945419,,glass,12,610.342553485741
34.020987212557394,71.55327037147401,,wood,6,278.01702968783405
34.0211652985091,71.55380160392409,,glass,12,81.74552744109052
34.02103142279297,71.55378963206218,,wood,6,252.20000992829745
34.020841932724586,71.55365601377903,,wood,6,173.77203036893366
34.02078568470123,71.55379804274502,,wood,6,230.482758460831
34.02069678273144,71.55361191900953,,concrete,20,255.86516144137195
34.02016348191759,71.55440808536912,,wood,6,948.6894947485846
34.02030623994698,71.55413677856579,,wood,6,454.9713334139029
34.018589931740706,71.55426050831572,,wood,6,365.71751073607265
34.01861936107332,71.55394599373945,,wood,6,344.3925591127621
34.018475077280314,71.5541153005142,,wood,6,248.4871192646333
34.01827502091373,71.55453644669237,,concrete,20,305.5407063303029
34.01806569946409,71.55457945354541,,concrete,20,171.87195674321504
34.017059009052275,71.55426655366375,,glass,12,68.04773078321824
34.016872069092656,71.55438642005988,,concrete,20,546.1355037447804
34.01689280772156,71.55402373181438,,wood,6,327.917269060222
34.01496388854372,71.55266800366175,,glass,12,3918.0395627994462
34.01513492088965,71.55326304427803,,wood,6,306.6247250497757
34.01617713309868,71.55332080263275,,wood,6,431.0755349753351
34.0167339377599,71.55385122687309,,glass,12,492.1843018549985
34.01650755833416,71.5540664515509,,wood,6,448.78840428802397
34.01733646213675,71.55511981940025,,wood,6,360.5069586353243
34.01744345368282,71.55497545406527,,concrete,20,62.791507203646404
34.01768837997724,71.55588783183944,,wood,6,521.2559487548683
34.018049272644184,71.55606575836228,,glass,12,1130.0454711609084
34.0182490639698,71.55636346186847,,wood,6,604.2171894358813
34.01873112359876,71.55610964165602,,wood,6,467.19783033096377
34.01988211234189,71.55407730273517,,wood,6,306.0877170922772
34.02022176319991,71.55317542886579,,glass,12,520.6231079741301
34.02037673143006,71.55332616402238,,wood,6,441.3614426357582
34.019728645008556,71.55319131731656,,wood,6,736.5933505716268
34.01957417398078,71.55292564607346,,wood,6,239.33924657930314
34.019453557608294,71.5530344423465,,wood,6,106.01000968676767
34.01940599218931,71.55276959886456,,wood,6,422.5084049212691
34.01975734822139,71.55280893975628,,wood,6,516.4708414859559
34.02021296225734,71.55256400181317,,wood,6,221.30600160382284
34.020595946027285,71.55276226460661,,glass,12,464.6855683709052
34.020372935663445,71.55236754643404,,wood,6,483.06408124367533
34.020197312256904,71.5522749350674,,wood,6,314.1205953251194
34.0199003943478,71.55228118610943,,concrete,20,408.2527648566299
34.020181282496715,71.55273060916322,,wood,6,52.80864371824948
34.02059355881477,71.55203699841884,,wood,6,284.30289612405414
34.02052834427107,71.55180549228373,,wood,6,263.60722131307
34.02111233549435,71.5520454429301,,wood,6,473.8882265364682
34.021006646180695,71.55219474282073,,wood,6,462.48291549249245
34.020889570281874,71.55235357204639,,wood,6,513.0370383708025
34.02141600959529,71.55088086809444,,wood,6,390.56507636606517
34.02128769842136,71.55099247014823,,wood,6,246.95191206743652
34.021916162640245,71.55087369089928,,wood,6,533.5232542754867
34.022149784560554,71.55059230303245,,wood,6,403.8213978274183
34.022324077456,71.55031979546399,,wood,6,372.90404615653756
34.02242738576563,71.5501745938102,,wood,6,423.25374428218595
34.022523762792666,71.55001601124854,,wood,6,322.55924897697383
34.02264219994291,71.54987126666667,,wood,6,353.37519773159397
34.02286109828625,71.54957137862978,,wood,6,363.3537171932038
34.02296367501051,71.54941125980865,,wood,6,301.08810799386754
34.02252048056962,71.54922599513247,,glass,12,318.56426780661286
34.02273748059949,71.54909609874966,,glass,12,22.764122815439382
34.022748117201736,71.54972951969424,,wood,6,266.84640778990706
34.022301842970315,71.54953865345112,,wood,6,425.1233095934574
34.02221610791016,71.54970274436396,,wood,6,319.2509174322349
34.02211278104423,71.5498523317779,,wood,6,328.48912062877156
34.02203945069749,71.5499983031805,,glass,12,63.442953808992186
34.02182064555314,71.55026862116726,,concrete,20,270.9878503716932
34.0217394181122,71.55041982630448,,wood,6,409.7937771984303
34.02162125077094,71.55056277629106,,wood,6,441.63011456819703
34.02155954691528,71.55074791303271,,concrete,20,42.84379958567395
34.02106798125761,71.55132956858971,,wood,6,250.17995347091363
34.020985518288114,71.55148020819415,,wood,6,328.44556868243706
34.02080800367988,71.55174857720276,,wood,6,398.76485391206324
34.020702023153284,71.55260998360525,,wood,6,467.82750154533727
34.02012089893063,71.5527890346929,,concrete,20,18.956400309023323
34.01990436339631,71.55294620980933,,wood,6,500.3124889316046
34.019989753516484,71.55343052620333,,wood,6,114.85469182725728
34.0186176136043,71.55504853069299,,wood,6,338.81002597386663
34.01851991751439,71.55514014494655,,wood,6,375.2892032967511
34.0175176477666,71.55401527176188,,wood,6,441.1726874684896
34.01524121288197,71.55237486192732,,glass,12,26.742870133249657
34.015267167152146,71.5525246037417,,glass,12,150.77192088385152
34.01617806114273,71.55288770495706,,wood,6,51.931572194518054
34.017284898400355,71.5547612849329,,wood,6,275.85787094997875
34.01762412044017,71.55514895173515,,wood,6,39.259793353663
34.01757410559638,71.5550548455525,,glass,12,27.286159039667144
34.01787280993229,71.55566252162146,,glass,12,1075.1817318371143
34.019024911783745,71.55597247475785,,wood,6,365.6752823802005
34.00141818671228,71.49634890216394,,wood,6,83.07963686716924
34.001357301626555,71.49623403456047,,wood,6,128.2426001010514
34.00142605830621,71.49644798182273,,wood,6,57.479341345120545
34.00133158632669,71.49639902501424,,wood,6,135.0673635763674
34.00156167039366,71.49651081736329,,wood,6,34.2817930424588
34.00139490391664,71.49608607690558,,wood,6,218.03781537497844
34.001433980495136,71.49656552645233,,wood,6,131.46168654134362
33.990116344574325,71.4475137176848,,wood,6,141.57276436350247
33.990117647933126,71.4473900678453,,wood,6,122.04207077542854
33.99012417144131,71.44727077236351,,wood,6,161.44965143431457
33.99012988734178,71.44714785167487,,wood,6,125.72356942675303
33.99014694576715,71.44676499474222,,wood,6,169.30035880322953
33.9901560628634,71.44664824125655,,wood,6,151.46984100009686
33.990157024659325,71.44653149944246,,wood,6,133.79073462845818
33.99016730859877,71.44641353424389,,wood,6,176.3866975556362
33.99017345712566,71.44629283904489,,wood,6,133.57217720688848
33.99017568485603,71.44606833926335,,wood,6,196.81283790227025
33.9901756574341,71.4459255287281,,wood,6,216.9142485518645
33.9898879412649,71.44590990834047,,wood,6,235.68553249684902
33.98988449371277,71.44609043212387,,wood,6,345.61138810055286
33.98988005229372,71.44628128451245,,wood,6,241.502162528513
33.989864841092746,71.44652592970589,,wood,6,222.89804986723541
33.98984388465199,71.44671812119667,,wood,6,260.71672198892145
33.98982719702796,71.44688186013607,,wood,6,132.30551038171026
33.989819317068616,71.44700685564764,,wood,6,147.70299397660247
33.98981324433416,71.44713900556305,,wood,6,92.65138514363004
33.98979924936462,71.44737004291447,,wood,6,125.69147378913806
33.98980093562985,71.44748896819851,,wood,6,157.70915123601273
33.990318441290476,71.44755165802641,,wood,6,176.65455826690288
33.9902849936466,71.44741270490252,,wood,6,146.93311030417672
33.99031803144421,71.44728155674542,,wood,6,193.34029035222272
33.99030432031231,71.44716563427687,,wood,6,128.2251471603658
33.99031822141431,71.44703880781768,,wood,6,176.73404165487167
33.99032398413723,71.44691704273116,,wood,6,151.70284469859388
